zip, total
72538, 145076
72565, 145130
72576, 145152
72529, 145058
71933, 287732
72104, 288416
71902, 287608
71901, 287604
71949, 287796
71910, 287640
71909, 287636
71903, 287612
71956, 287824
71914, 287656
71964, 287856
71913, 287652
72087, 288348
71968, 287872
72167, 72167
72065, 72065
72079, 72079
72128, 72128
72057, 72057
71603, 71603
72084, 72084
71602, 71602
72132, 72132
72015, 72015
72129, 72129
72150, 72150
72425, 144850
72412, 144824
72443, 144886
72476, 144952
72435, 144870
72416, 144832
72474, 144948
72436, 144872
72461, 144922
72401, 144802
72453, 144906
72450, 144900
72451, 144902
71859, 431154
71801, 430806
71802, 430812
71862, 431172
71831, 430986
71857, 431142
71825, 430950
71835, 431010
71838, 431028
71855, 431130
71847, 431082
71852, 431112
71933, 287732
72167, 288668
72128, 288512
71901, 287604
71942, 287768
72105, 288420
72104, 288416
71964, 287856
71941, 287764
71913, 287652
71929, 287716
71921, 287684
71943, 287772
72084, 288336
71923, 287692
71831, 430986
71859, 431154
71833, 430998
71959, 431754
71838, 431028
71851, 431106
71971, 431826
71852, 431112
71973, 431838
72564, 145128
72579, 145158
72553, 145106
72521, 145042
72503, 145006
72165, 144330
72534, 145068
72522, 145044
72572, 145144
72562, 145124
72550, 145100
72020, 144040
72568, 145136
72527, 145054
72112, 144224
72523, 145046
72526, 145052
72524, 145048
72571, 145142
72501, 145002
72575, 145150
72512, 145024
72513, 145026
72566, 145132
72565, 145130
72517, 145034
72532, 145064
72556, 145112
72577, 145154
72519, 145038
72573, 145146
72584, 145168
72536, 145072
72540, 145080
72560, 145120
72501, 145002
72561, 145122
72585, 145170
72528, 145056
72587, 145174
72473, 144946
72431, 144862
72471, 144942
72347, 144694
72169, 144338
72112, 144224
72014, 144028
72101, 144202
72005, 144010
72020, 144040
72043, 144086
72479, 144958
72421, 144842
72075, 144150
72175, 360875
71611, 358055
72133, 360665
71665, 358325
71603, 358015
72079, 360395
72168, 360840
71659, 358295
71644, 358220
71667, 358335
72132, 360660
71613, 358065
72160, 360800
72004, 360020
72182, 360910
71612, 358060
72055, 360275
71601, 358005
72152, 360760
72072, 360360
71602, 358010
72046, 360230
72150, 360750
72073, 360365
72846, 509922
72847, 509929
72852, 509964
72949, 510643
72854, 509978
72821, 509747
72752, 509264
72830, 509810
72832, 509824
72839, 509873
72840, 509880
72845, 509915
71801, 430806
71827, 430962
71826, 430956
71861, 431166
71860, 431160
71845, 431070
72471, 144942
72455, 144910
72572, 145144
72458, 144916
72433, 144866
72457, 144914
72465, 144930
72476, 144952
72434, 144868
72410, 144820
72459, 144918
72415, 144830
72440, 144880
72466, 144932
72445, 144890
72469, 144938
72372, 361860
72311, 361555
72360, 361800
72352, 361760
72374, 361870
72348, 361740
72335, 361675
72320, 361600
72366, 361830
72341, 361705
72368, 361840
72392, 361960
72355, 361775
71639, 358195
71662, 358310
71603, 358015
71643, 358215
71601, 358005
71644, 358220
71667, 358335
71655, 358275
71678, 358390
71820, 430920
71822, 430932
71836, 431016
71835, 431010
71846, 431076
71866, 431196
71865, 431190
71853, 431118
72951, 510657
72928, 510496
72927, 510489
72826, 509782
72835, 509845
72851, 509957
72943, 510601
72834, 509838
72855, 509985
72933, 510531
72865, 510055
72863, 510041
72949, 510643
72842, 509894
72024, 72024
72160, 72160
72037, 72037
72142, 72142
72176, 72176
72083, 72083
72046, 72046
72023, 72023
72072, 72072
72007, 72007
72076, 72076
72086, 72086
72776, 218328
72727, 218181
72756, 218268
72738, 218214
72703, 218109
72740, 218220
72760, 218280
72852, 218556
72959, 218877
72752, 218256
72773, 218319
72742, 218226
72721, 218163
72632, 217896
72668, 218004
72677, 218031
72644, 217932
72661, 217983
72675, 218025
72687, 218061
72672, 218016
72633, 217899
72619, 217857
72682, 218046
72634, 217902
65761, 197283
72639, 217917
72653, 217959
72601, 217803
71840, 431040
71834, 431004
71075, 426450
71839, 431034
71069, 426414
71837, 431022
71838, 431028
71854, 431124
72358, 144716
72313, 144626
72330, 144660
72426, 144852
72428, 144856
72370, 144740
72395, 144790
72316, 144632
72315, 144630
72310, 144620
72321, 144642
72442, 144884
72351, 144702
72329, 144658
72319, 144638
72350, 144700
72386, 144772
72438, 144876
72354, 144708
72338, 144676
72391, 144782
72419, 144838
72036, 360180
72392, 361960
72134, 360670
72108, 360540
72366, 361830
72041, 360205
72069, 360345
72029, 360145
72021, 360105
72368, 361840
71949, 287796
71935, 287740
71933, 287732
71965, 287860
71957, 287828
71960, 287840
71961, 287844
71943, 287772
71966, 287864
71969, 287876
71970, 287880
71857, 431142
71858, 431148
71722, 430332
71770, 430620
71764, 430584
71828, 430968
71827, 430962
71752, 430512
71726, 430356
71860, 431160
71835, 431010
71864, 431184
72611, 217833
72640, 217920
72856, 218568
72616, 217848
72641, 217923
72666, 217998
72628, 217884
72752, 218256
72655, 217965
72742, 218226
72740, 218220
72648, 217944
72685, 218055
72683, 218049
72852, 218556
72670, 218010
72839, 218517
72854, 218562
72624, 217872
72601, 217803
72638, 217914
71751, 430506
71766, 430596
71857, 431142
71763, 430578
71762, 430572
71726, 430356
71764, 430584
71720, 430320
71701, 430206
71711, 430266
72857, 72857
72001, 72001
72025, 72025
72126, 72126
72125, 72125
72853, 72853
72016, 72016
72070, 72070
72312, 361560
72355, 361775
72342, 361710
72374, 361870
72366, 361830
72333, 361665
72383, 361915
72353, 361765
72390, 361950
72369, 361845
72367, 361835
72328, 361640
72389, 361945
72069, 360345
71952, 287808
71950, 287800
71958, 287832
71935, 287740
71959, 287836
71940, 287760
71922, 287688
71971, 287884
71921, 287684
71852, 287408
71943, 287772
72347, 144694
72472, 144944
72429, 144858
72432, 144864
72324, 144648
72386, 144772
72475, 144950
72377, 144754
72365, 144730
72421, 144842
72354, 144708
72479, 144958
72419, 144838
71953, 503671
71932, 503524
71961, 503727
71937, 503559
71945, 503615
71841, 502887
71944, 503608
71972, 503804
71973, 503811
72856, 72856
72080, 72080
72837, 72837
72679, 72679
72858, 72858
72846, 72846
72847, 72847
72376, 72376
72645, 72645
72812, 72812
72811, 72811
72802, 72802
72801, 72801
72839, 72839
72823, 72823
72063, 72063
72843, 72843
72686, 72686
72170, 72170
72024, 72024
72017, 72017
72064, 72064
72023, 72023
72134, 72134
72176, 72176
72040, 72040
72066, 72066
72041, 72041
72060, 72060
72160, 72160
72086, 72086
72212, 72212
72065, 72065
72053, 72053
72211, 72211
72124, 72124
72209, 72209
72207, 72207
72099, 72099
72214, 72214
72210, 72210
72023, 72023
72227, 72227
72215, 72215
72119, 72119
72002, 72002
72016, 72016
72122, 72122
72190, 72190
72135, 72135
72078, 72078
72103, 72103
72118, 72118
72216, 72216
72225, 72225
72183, 72183
72113, 72113
72114, 72114
72115, 72115
72126, 72126
72217, 72217
72117, 72117
72221, 72221
72219, 72219
72223, 72223
72222, 72222
72116, 72116
72180, 72180
72106, 72106
72164, 72164
72255, 72255
72076, 72076
72206, 72206
72201, 72201
72199, 72199
72142, 72142
72231, 72231
72202, 72202
72260, 72260
72046, 72046
72295, 72295
72205, 72205
72203, 72203
72120, 72120
72204, 72204
72455, 144910
72425, 144850
72422, 144844
72434, 144868
72413, 144826
72459, 144918
72462, 144924
72460, 144920
72444, 144888
72476, 144952
72449, 144898
72478, 144956
72372, 144744
72394, 144788
72392, 144784
72359, 144718
72346, 144692
72396, 144792
72348, 144696
72335, 144670
72376, 144752
72322, 144644
72021, 144042
72336, 144672
72326, 144652
72340, 144680
72167, 72167
72122, 72122
72210, 72210
72089, 72089
72065, 72065
72087, 72087
72206, 72206
72103, 72103
72018, 72018
72104, 72104
71909, 71909
72002, 72002
72019, 72019
72158, 72158
72015, 72015
72011, 72011
72022, 72022
71953, 503671
72833, 509831
72838, 509866
72927, 510489
72827, 509789
72841, 509887
72853, 509971
72958, 510706
72938, 510566
72926, 510482
72944, 510608
72950, 510650
72687, 218061
72679, 218037
72680, 218040
72366, 217098
72639, 217917
72617, 217851
72633, 217899
72636, 217908
72645, 217935
72669, 218007
72686, 218058
72675, 218025
72629, 217887
72650, 217950
72685, 218055
74902, 524314
72905, 510335
72936, 510552
72937, 510559
72927, 510489
72904, 510328
72918, 510426
71277, 498939
72914, 510398
72913, 510391
72906, 510342
72908, 510356
72938, 510566
72930, 510510
72941, 510587
72940, 510580
72917, 510419
72916, 510412
72944, 510608
72901, 510307
72903, 510321
72919, 510433
72923, 510461
72933, 510531
72945, 510615
72902, 510314
71823, 430938
71832, 430992
71833, 430998
71842, 431052
71841, 431046
71846, 431076
72577, 145154
72513, 145026
72532, 145064
72579, 145158
72554, 145108
72569, 145138
72521, 145042
72459, 144918
72542, 145084
72466, 144932
72525, 145050
72529, 145058
72469, 144938
72482, 144964
72560, 145120
72663, 145326
72680, 145360
72550, 145100
72153, 144306
72051, 144102
72657, 145314
72530, 145060
72567, 145134
72533, 145066
72519, 145038
72555, 145110
72044, 144088
72645, 145290
72617, 145234
72650, 145300
72031, 144062
72560, 145120
72160, 144320
71765, 430590
71724, 430344
71749, 430494
71750, 430500
71762, 430572
71764, 430584
71730, 430380
71256, 427536
71753, 430518
71759, 430554
71758, 430548
71731, 430386
71747, 430482
72088, 72088
72153, 72153
72679, 72679
72028, 72028
72013, 72013
72080, 72080
72629, 72629
72027, 72027
72039, 72039
72645, 72645
72141, 72141
72067, 72067
72030, 72030
72031, 72031
72131, 72131
72734, 218202
72762, 218286
72738, 218214
72702, 218106
72753, 218259
72727, 218181
72728, 218184
72701, 218103
72774, 218322
72703, 218109
72749, 218247
72761, 218283
72769, 218307
72765, 218295
72737, 218211
72764, 218292
72744, 218232
72730, 218190
72948, 218844
72756, 218268
72704, 218112
72729, 218187
72959, 218877
72773, 218319
72766, 218298
72770, 218310
72717, 218151
72715, 218145
72741, 218223
72735, 218205
72052, 72052
72081, 72081
72020, 72020
72136, 72136
72102, 72102
72068, 72068
72137, 72137
71069, 71069
72178, 72178
72568, 72568
72082, 72082
72139, 72139
72121, 72121
72111, 72111
72060, 72060
72145, 72145
72045, 72045
72143, 72143
71277, 71277
72012, 72012
72010, 72010
72085, 72085
72131, 72131
72149, 72149
72392, 144784
72123, 144246
72036, 144072
72112, 144224
72347, 144694
72059, 144118
72101, 144202
72040, 144080
72006, 144012
72021, 144042
72396, 144792
72074, 144148
72838, 72838
72834, 72834
72025, 72025
72943, 72943
72841, 72841
72857, 72857
72853, 72853
72860, 72860
72833, 72833
72829, 72829
72828, 72828
72827, 72827
72824, 72824
72842, 72842
94602, 567612
94622, 567732
94703, 568218
94601, 567606
94604, 567624
94560, 567360
94541, 567246
94586, 567516
94603, 567618
94557, 567342
94621, 567726
94607, 567642
94605, 567630
94606, 567636
94610, 567660
94505, 567030
94620, 567720
94609, 567654
94608, 567648
94611, 567666
94612, 567672
94619, 567714
94613, 567678
94617, 567702
94618, 567708
94614, 567684
94615, 567690
94659, 567954
94543, 567258
94720, 568320
94702, 568212
94542, 567252
94623, 567738
94539, 567234
94649, 567894
94624, 567744
94578, 567468
94660, 567960
94544, 567264
94701, 568206
94546, 567276
94662, 567972
94666, 567996
94661, 567966
94580, 567480
94707, 568242
94566, 567396
94587, 567522
94550, 567300
94545, 567270
94704, 568224
94501, 567006
94540, 567240
94706, 568236
94705, 568230
94536, 567216
94551, 567306
94708, 568248
94552, 567312
94710, 568260
94568, 567408
94514, 567084
94709, 568254
94712, 568272
95377, 572262
94555, 567330
94579, 567474
95391, 572346
94502, 567012
94538, 567228
94588, 567528
94537, 567222
94577, 567462
96120, 96120
95646, 95646
95640, 95640
95675, 95675
95689, 95689
95666, 95666
95601, 95601
95642, 95642
95644, 95644
95685, 95685
95699, 95699
95654, 95654
95665, 95665
95669, 95669
95629, 95629
95973, 95973
95968, 95968
95967, 95967
95926, 95926
95958, 95958
95974, 95974
95901, 95901
95976, 95976
95917, 95917
95938, 95938
95948, 95948
95966, 95966
95965, 95965
95954, 95954
95916, 95916
95914, 95914
95978, 95978
95941, 95941
95940, 95940
95928, 95928
95925, 95925
95942, 95942
95927, 95927
95969, 95969
95930, 95930
95929, 95929
95233, 95233
95232, 95232
95222, 95222
95236, 95236
95248, 95248
95226, 95226
95224, 95224
95252, 95252
95247, 95247
95246, 95246
95245, 95245
95251, 95251
95249, 95249
95225, 95225
95223, 95223
95257, 95257
95229, 95229
95255, 95255
95228, 95228
95254, 95254
95230, 95230
95221, 95221
95939, 95939
95955, 95955
95912, 95912
95950, 95950
95987, 95987
95979, 95979
95957, 95957
95970, 95970
95932, 95932
94561, 472805
94595, 472975
94529, 472645
94597, 472985
94596, 472980
94527, 472635
94526, 472630
94511, 472555
94548, 472740
94525, 472625
94598, 472990
94528, 472640
94507, 472535
94505, 472525
94506, 472530
94569, 472845
94518, 472590
94572, 472860
94531, 472655
94850, 474250
94563, 472815
94530, 472650
94547, 472735
94509, 472545
94582, 472910
94564, 472820
94802, 474010
94575, 472875
94565, 472825
94706, 473530
94520, 472600
94517, 472585
94549, 472745
94516, 472580
94513, 472565
94801, 474005
94553, 472765
94519, 472595
94707, 473535
94551, 472755
94523, 472615
94708, 473540
94514, 472570
94583, 472915
94556, 472780
94804, 474020
94803, 474015
94570, 472850
94807, 474035
94806, 474030
94805, 474025
94808, 474040
94522, 472610
94820, 474100
94524, 472620
94521, 472605
95567, 95567
95538, 95538
95532, 95532
95531, 95531
95548, 95548
95543, 95543
95720, 287160
95664, 286992
95634, 286902
95672, 287016
95629, 286887
95735, 287205
95633, 286899
95721, 287163
96154, 288462
96142, 288426
96151, 288453
96152, 288456
96150, 288450
96155, 288465
96158, 288474
96156, 288468
96157, 288471
95667, 287001
95726, 287178
95619, 286857
95656, 286968
95709, 287127
95682, 287046
95651, 286953
95762, 287286
95684, 287052
95613, 286839
95614, 286842
95635, 286905
95636, 286908
95623, 286869
93747, 1031217
93772, 1031492
93888, 1032768
93727, 1030997
93726, 1030986
93708, 1030788
93660, 1030260
93609, 1029699
93712, 1030832
93627, 1029897
93729, 1031019
93728, 1031008
93794, 1031734
93703, 1030733
93616, 1029776
93792, 1031712
93779, 1031569
93608, 1029688
93793, 1031723
93844, 1032284
93654, 1030194
93652, 1030172
93618, 1029798
93620, 1029820
93711, 1030821
93760, 1031360
93657, 1030227
93619, 1029809
93210, 1025310
93710, 1030810
93709, 1030799
93622, 1029842
93656, 1030216
93621, 1029831
93702, 1030722
93774, 1031514
93720, 1030920
93631, 1029941
93773, 1031503
93607, 1029677
93755, 1031305
93630, 1029930
93628, 1029908
93606, 1029666
93777, 1031547
93611, 1029721
93701, 1030711
93662, 1030282
93750, 1031250
93714, 1030854
93605, 1029655
93775, 1031525
93675, 1030425
93718, 1030898
93717, 1030887
93242, 1025662
93642, 1030062
93664, 1030304
93715, 1030865
93776, 1031536
93716, 1030876
93725, 1030975
93744, 1031184
93722, 1030942
93737, 1031107
93791, 1031701
93771, 1031481
93790, 1031690
93724, 1030964
93626, 1029886
93651, 1030161
93730, 1031030
93721, 1030931
93705, 1030755
93764, 1031404
93668, 1030348
93707, 1030777
93245, 1025695
93778, 1031558
93786, 1031646
93761, 1031371
93704, 1030744
93740, 1031140
93723, 1030953
93625, 1029875
93667, 1030337
93745, 1031195
93640, 1030040
93234, 1025574
93624, 1029864
93650, 1030150
93649, 1030139
93741, 1031151
93641, 1030051
93765, 1031415
93612, 1029732
93648, 1030128
93613, 1029743
93602, 1029622
93634, 1029974
93706, 1030766
93646, 1030106
95963, 95963
95951, 95951
95913, 95913
95939, 95939
95988, 95988
95943, 95943
95920, 95920
95970, 95970
95571, 95571
95540, 95540
95565, 95565
95525, 95525
95524, 95524
95547, 95547
95555, 95555
95526, 95526
95560, 95560
95564, 95564
95562, 95562
95589, 95589
95528, 95528
95559, 95559
95553, 95553
95570, 95570
95569, 95569
95537, 95537
95554, 95554
95536, 95536
95558, 95558
95552, 95552
95546, 95546
95542, 95542
95502, 95502
95521, 95521
95545, 95545
95551, 95551
95550, 95550
95549, 95549
95501, 95501
95511, 95511
95573, 95573
95556, 95556
95534, 95534
95503, 95503
95518, 95518
95519, 95519
95514, 95514
92222, 1198886
92004, 1196052
92281, 1199653
92283, 1199679
92227, 1198951
92266, 1199458
92244, 1199172
92243, 1199159
92225, 1198925
92249, 1199237
92232, 1199016
92275, 1199575
92273, 1199549
92250, 1199250
92251, 1199263
92274, 1199562
92231, 1199003
92233, 1199029
92257, 1199341
92259, 1199367
93549, 1216137
92328, 1200264
93530, 1215890
93514, 1215682
93526, 1215838
93542, 1216046
93513, 1215669
93545, 1216085
93522, 1215786
93515, 1215695
92384, 1200992
92389, 1201057
93527, 1215851
93581, 1310134
93268, 1305752
93501, 1309014
93302, 1306228
93388, 1307432
93556, 1309784
93276, 1305864
93380, 1307320
93386, 1307404
93241, 1305374
93206, 1304884
93251, 1305514
93238, 1305332
93311, 1306354
93313, 1306382
93312, 1306368
93387, 1307418
93389, 1307446
93205, 1304870
93285, 1305990
93528, 1309392
93504, 1309056
93283, 1305962
93280, 1305920
93531, 1309434
93216, 1305024
93390, 1307460
93203, 1304842
93314, 1306396
93222, 1305108
93303, 1306242
93305, 1306270
93555, 1309770
93527, 1309378
93554, 1309756
93263, 1305682
93215, 1305010
93385, 1307390
93226, 1305164
93502, 1309028
93287, 1306018
93505, 1309070
93516, 1309224
93524, 1309336
93252, 1305528
93225, 1305150
93240, 1305360
93596, 1310344
93536, 1309504
93519, 1309266
93224, 1305136
93518, 1309252
93309, 1306326
93250, 1305500
93301, 1306214
93523, 1309322
93558, 1309812
93220, 1305080
93255, 1305570
93383, 1307362
93308, 1306312
93249, 1305486
93304, 1306256
93307, 1306298
93384, 1307376
93306, 1306284
